-0.18143105,0.00236033958508038,0.0104052980954016,0.00496903569737632,9.2152469640334e-06,4.40072842743997e-06,1.94001284450184e-05,1.04519409228229e-06,2.03122025935617e-05,4.63225223790485e-06,-2.35205949515737e-07,-5.58625402491615e-08,-2.66770787438447e-08,-2.46263879711657e-07,-5.61611377522905e-08,-5.18439811371438e-07,-2.47580214043478e-07,-4.22395603548389e-09,-3.6187576492906e-07,-3.94105294651062e-08
0.16741038,0.00218126464371791,-0.00371027657291755,0.00709026674086317,2.78786974808529e-06,-5.32756514621883e-06,9.06205499164733e-06,-8.19491700049655e-07,-2.37104833759092e-06,-8.65870587386236e-06,1.11264413819577e-07,1.71148096989012e-08,-3.27060701808814e-08,-2.91118630005113e-08,-1.06312070979421e-07,-9.46289917601507e-08,1.80834172281346e-07,-3.35392151559723e-09,1.65061834802824e-08,-1.1519020142567e-07
-0.36820214,-0.00269756604778802,0.0169329615598091,0.0200401364287826,-3.8912837224477e-05,-4.60532886734034e-05,0.000289082288624213,3.09957440548971e-06,0.000122130388141095,0.000171064243036032,1.45358251878729e-06,-9.78320398235174e-08,-1.15784082910981e-07,6.14104025741176e-07,8.60156443516993e-07,-4.56216019897242e-06,-5.39931024318702e-06,5.19516108826389e-09,-1.2849360840335e-06,-2.13002538495913e-06
0.2163272,-0.00555518816172065,0.0139036505861264,0.0013771393733349,3.5057710571283e-05,3.47242281928948e-06,-8.69085837620646e-06,-7.00363467623933e-06,-4.38716155009315e-05,-4.30409380033397e-07,2.01263669128784e-07,-4.05934785460814e-07,-4.02073378212023e-08,1.01598276304888e-06,9.96745859881089e-09,-2.51863631778553e-07,-2.49467808389452e-08,5.40635976777854e-08,-8.47608213423295e-07,-8.23649249968659e-10
-0.21059391,0.00325134179719841,0.0203360739033741,-0.0204969767284019,2.9141143191847e-05,-2.93717133739965e-05,-0.000183710409762824,2.32955036768615e-06,9.1134134542368e-05,9.25819804640122e-05,2.57303673554569e-06,-2.04074532426395e-07,2.05689208343667e-07,-1.27641910081422e-06,-1.29669754202292e-06,8.04674938439895e-06,-8.1104167724303e-06,-1.08758465403946e-08,-2.66119393006739e-06,2.72486263625288e-06
-0.31680864,-0.0185715950735158,-0.0215813508703534,0.0149617755458458,0.00028228630660139,-0.000195701575142717,-0.000227417426576288,0.000121459194387156,0.000164017140276457,7.88312212726785e-05,-1.03567617116065e-05,6.42776601585408e-06,-4.45619891767458e-06,7.46946469334256e-06,3.59003347477501e-06,-6.0176012747975e-06,4.17184263111151e-06,1.8437812101579e-06,2.89332782532728e-06,-9.64075780585571e-07
0.08651293,0.0138037469515266,0.018362142423905,0.0237518093389935,-4.41869528961044e-05,-5.71567334698932e-05,-7.60315357956693e-05,-1.66087786015314e-05,-2.93893797534052e-05,-4.91741785974435e-05,-1.1948403224549e-05,-3.47200358996879e-06,-4.49110813920493e-06,-4.61855934038733e-06,-7.72775280637841e-06,-7.94705533641903e-06,-1.027967972361e-05,-8.70026635314756e-07,-2.04791362565678e-06,-4.43232580063277e-06
-0.47989245,0.0115131671313382,-0.00148247152446705,0.010796211657698,-2.12829472992646e-05,0.00015499468283217,-1.99576016852093e-05,8.26437895297813e-05,1.37022953666726e-06,7.26713762852919e-05,1.92286403499348e-07,1.02527885278788e-07,-7.46667124472363e-07,-1.32018122082069e-08,-7.00170180949277e-07,-1.23797003239034e-08,9.01561094091051e-08,-2.65417279939935e-07,5.66635587664261e-10,-2.18856241834661e-07
0.32894003,-0.0170211150474493,0.00623906659274137,-0.0159028532907006,7.83407338046347e-05,-0.000199683907498337,7.31938649675966e-05,-0.000106862671135907,-1.43578447642473e-05,-9.32824869759558e-05,-2.86838420679696e-06,-1.53504206734799e-06,3.9126924563507e-06,5.62667584006413e-07,3.65563442415603e-06,5.25701166753339e-07,-1.33996783098209e-06,1.39594212492205e-06,-6.87483461259094e-08,1.13848823984654e-06
-0.49530452,0.0167789940270961,0.000824420351096222,-0.00322011606899587,1.81575750942888e-05,-7.09219505042208e-05,-3.48468443583073e-06,0.000184775790437796,4.46077828328554e-07,6.8054411395096e-06,4.12986008399723e-08,-1.07596894331421e-07,4.20264356586973e-07,-5.28667387677266e-09,-8.06544185954477e-08,1.01458427571075e-09,-3.9628802530439e-09,-7.29954343040509e-07,-8.65852769357881e-11,5.15955821378622e-09
0.17781654,-0.011399997449703,0.0132781342033315,-0.00212315658461401,5.55901152541859e-05,-8.8887879452042e-06,1.03532057583444e-05,-2.38635625465892e-05,-3.23742620987594e-05,-8.27732143729106e-07,-6.20409810803511e-07,-1.66560260137773e-06,2.6632771414361e-07,1.94000875597458e-06,4.96013654778438e-08,3.61310814553172e-07,-5.77731346335051e-08,4.76670017969862e-07,-7.53207671935044e-07,3.07928331226291e-09
-0.22999203,0.00324070461441919,-0.0227877972301134,0.00557064593037156,-3.58663397701362e-05,8.76779258917596e-06,-6.16528512931566e-05,2.55031698811611e-06,0.000126101415481012,7.53574822708558e-06,7.71682899159203e-07,2.24461971145849e-07,-5.48713925027576e-08,-1.57835856485794e-06,-9.43218021103382e-08,-2.71313734577096e-06,6.63246533271126e-07,-1.06404162764318e-08,3.69953649095968e-06,-5.40451769586778e-08
0.23519402,0.0052947541638274,0.00552328261534325,0.0209600767440893,-1.45617269016067e-05,-5.52596951197615e-05,-5.76447751756461e-05,-6.97961425426792e-06,-7.59511495306908e-06,-0.000109376886511376,-1.14573925493097e-06,-1.44713394057992e-07,-5.49166873505104e-07,-1.50959411688727e-07,-2.17395925435335e-06,-5.97595423004692e-07,-2.26779015314182e-06,-4.62419361282029e-08,-5.24916718450041e-08,-2.86864768409638e-06
0.46218855,0.00714900430078417,-0.0055240172006508,-0.00247584428359323,4.64211970903656e-05,2.08058105684746e-05,-1.60765962109058e-05,-3.00384055291749e-05,-1.79347696835105e-05,-3.60273577929106e-06,-1.13568309995119e-07,1.63964337734838e-07,7.34882158307043e-08,-1.2669482124122e-07,-2.54504503593538e-08,4.38769702371747e-08,1.96654974083536e-08,-7.07324466394667e-08,3.26322539626538e-08,2.93800131160306e-09
-0.25124686,0.00925778667658452,-0.0206006917560602,0.00781198241541131,-0.000102291124842998,3.87897881288898e-05,-8.63161462282638e-05,2.29844080945915e-05,0.000113810568653582,1.63659605338958e-05,2.75192712749405e-06,1.63062030487844e-06,-6.18347058378545e-07,-3.62850295059582e-06,-5.21778748574127e-07,-3.06183348510469e-06,1.16107699817988e-06,-2.44262589363954e-07,2.69141618951039e-06,-1.46763891881632e-07
0.07615733,0.00848240555918988,-0.0143968818385968,-0.0184460797313943,1.87092075626174e-05,2.39712694929558e-05,-4.06855734500162e-05,-5.51157841039315e-06,-1.58772325075264e-05,-2.60643012907315e-05,-4.47868811457569e-06,1.02975942623454e-06,1.31938462046366e-06,-1.74777363310791e-06,-2.86917121984114e-06,3.80075811793845e-06,4.86974110569416e-06,-2.02239095466323e-07,9.88811106349757e-07,2.07979370611726e-06
0.09204193,-0.00915039808305287,-0.00675672982420269,0.00348010562923248,-1.1478553088793e-05,5.91211699432811e-06,4.36555621484228e-06,-7.77249741462809e-06,-4.23792939333333e-06,-1.12425664139947e-06,-4.26587774864333e-07,5.60823200966068e-07,-2.88856300231969e-07,4.1411650221976e-07,1.09858656131948e-07,-1.57497975219481e-07,8.11205426907407e-08,2.53167615921214e-07,1.01929019766727e-07,-1.39272530059936e-08
0.07225191,-0.00305389397843623,0.0242912161725064,-0.0197938869574351,1.07759519212926e-05,-8.78086847007025e-06,6.98445904458161e-05,-6.77376843766285e-07,-4.28569196299821e-05,-2.84567046387243e-05,-2.92115893356491e-06,-2.25345069830212e-07,1.8362418772935e-07,1.79243478762062e-06,1.19016457029289e-06,1.16177090020997e-05,-9.46678079264778e-06,9.44346778052882e-09,-4.7524484268997e-06,2.57136005500589e-06
-0.27691837,-0.0134399385758805,-0.0156359169322142,0.00706837342902021,0.000126052637573239,-5.69833619571693e-05,-6.62939870632723e-05,5.41746196803356e-05,7.33243146556771e-05,1.49844316356152e-05,-2.68306352077667e-06,2.55081379588504e-06,-1.15312101844601e-06,2.96759634702361e-06,6.0645291801079e-07,-1.56072730905208e-06,7.05542469244092e-07,7.30855352323932e-07,1.15082594334857e-06,-1.06315855225512e-07
0.45274901,-0.00980688505689974,-0.00133917658279534,-0.0101593166843371,-1.49581985152419e-05,-0.000113476503170566,-1.54957537344243e-05,-5.4769974095225e-05,-1.02130641157676e-06,-5.87772633844563e-05,1.6256681857612e-07,7.84636483622865e-08,5.95244168813815e-07,1.07145826506383e-08,6.16635555571231e-07,1.10996343545145e-08,8.42045044220233e-08,1.91531619882359e-07,4.87708995496823e-10,2.12931896027569e-07
-0.05287462,-0.0170038486317429,-0.0194267758017264,0.00779462726801162,3.50300761799451e-05,-1.40551571593501e-05,-1.60579168226068e-05,1.53305447852359e-05,2.00108061122936e-05,3.2214680812302e-06,-5.13507957617735e-06,5.60104497771245e-06,-2.24731362312614e-06,6.39915394414169e-06,1.03017689853415e-06,-2.93339589792022e-06,1.17696976004481e-06,1.6341589901937e-06,2.43699591556981e-06,-1.57412303494629e-07
0.34640867,-0.0159199666941587,-0.0133503900768111,-0.00577609798263306,-0.000167329177668784,-7.23956169076352e-05,-6.07105369085313e-05,-9.97676816977433e-05,-7.01606302332892e-05,-1.31333244850662e-05,2.02916036553452e-06,2.79636577612993e-06,1.20985848542834e-06,2.34501582986836e-06,4.38962046291103e-07,8.50820951096281e-07,3.68110980348451e-07,1.1115293202306e-06,6.55505476581316e-07,5.30882138709673e-08
0.19947928,0.0154110121997277,-0.019343332886976,0.0162248749127302,0.000123858247314727,-0.000103890295500447,0.000130399258890143,-4.933950554326e-05,-7.77311469732174e-05,-5.46883951325114e-05,9.2391859941383e-06,4.38786766730331e-06,-3.68047246312676e-06,-5.50748931041312e-06,-3.87483992356029e-06,-5.79834237923907e-06,4.86355584914114e-06,-1.16528491662937e-06,2.30426567102592e-06,-1.35982400662234e-06
-0.20256305,-0.0193664397340519,0.0228454709162393,-0.00150312513229669,-0.000186911453947229,1.22978994380232e-05,-1.45071220007568e-05,7.92237862319561e-05,0.000110244325846721,4.7725038710258e-07,-1.26829119662494e-06,-8.17040594189774e-06,5.37574495941027e-07,9.63815620644492e-06,4.17238143110997e-08,7.48064952663224e-07,-4.92191749980143e-08,2.30872419390614e-06,-3.78985881976288e-06,1.07946383481835e-09
0.31379782,0.0214907393421019,0.00472607755409163,0.010785176769184,-7.07052216791834e-05,-0.000161353322197207,-3.54835774691291e-05,-0.000160757781885883,-7.77447336305506e-06,-4.04877671840436e-05,-1.89926862833864e-06,-1.89225860205095e-06,-4.31824134973407e-06,-4.16130909380577e-07,-2.16711931346363e-06,-2.08836250133024e-07,-4.76576155960077e-07,-2.86820207801572e-06,-3.05040994492365e-08,-3.62524597278186e-07
-0.10349426,-0.0227938206011604,-0.0107433316171486,-0.018786765114532,5.12364714976665e-05,8.95967461143629e-05,4.22293204885132e-05,5.43534808927474e-05,1.20745533147697e-05,3.69230120243907e-05,9.09928780678794e-06,5.52004383409828e-06,9.6528498447904e-06,2.60174292360165e-06,7.95592041777728e-06,2.14436772357556e-06,3.74983610090684e-06,3.90390657661966e-06,4.08756792756943e-07,2.1857679584013e-06
0.3811032,-0.0087125637096274,-0.0162948179739694,-0.00777903719233762,-0.000126597084073292,-6.0436601809289e-05,-0.000113032565186229,-3.38446603761886e-05,-0.000118385156755302,-2.6980495576374e-05,1.70591761787289e-06,9.55318477184641e-07,4.56062656018512e-07,1.78670035728887e-06,4.0719683453035e-07,1.59526047603587e-06,7.61566689138431e-07,1.70264213419499e-07,1.11386874045188e-06,1.21188949123113e-07
0.08127287,-0.00425853415801253,-0.021648683590032,0.00956004336713226,-1.50850020129024e-05,6.66152622337861e-06,3.38645336835643e-05,-1.48369290166012e-06,-3.83430569551579e-05,-7.47727706574392e-06,-1.75083601535294e-06,3.89956127296085e-07,-1.72204350104043e-07,1.98238090868504e-06,3.8658397324487e-07,-4.45027484904545e-06,1.96523822686946e-06,2.55695530140116e-08,3.35921042739517e-06,-2.89282603835689e-07
0.38173536,0.00284480592217053,-0.010021135055479,0.000993012880789599,2.5477843401783e-05,-2.52464681222695e-06,8.89334013105808e-06,-3.61633285013446e-06,-4.48742228181266e-05,-4.4062879376899e-07,4.36653017359129e-08,6.25466755642256e-08,-6.19786622393496e-09,-2.20327396753346e-07,-2.16343791532971e-09,-7.69078625933057e-08,7.62094291378638e-09,-5.91859611617891e-09,2.58708989844761e-07,-2.51724461525759e-10
0.19253159,-0.01955037111991,0.00365655937338511,0.0206691435547782,2.8586711296491e-05,0.000161589838755763,-3.02225894292329e-05,-7.64216792173583e-05,-2.67332539378207e-06,-8.5418418754081e-05,2.83263575411418e-06,-1.33965590044141e-06,-7.5725668019429e-06,2.50559506508859e-07,8.00590788520162e-06,-2.64897805636635e-07,-1.497366844882e-06,2.3875604862539e-06,-1.56209432290977e-08,-2.82134898873342e-06
